"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Age of Mother"	"Age of Mother Code"	Births
	"Kentucky"	"21"	"1998"	"1998"	"35-39 years"	"35-39"	3825
	"Kentucky"	"21"	"1998"	"1998"	"40-44 years"	"40-44"	616
	"Kentucky"	"21"	"1998"	"1998"	"45-49 years"	"45-49"	27
	"Kentucky"	"21"	"1999"	"1999"	"Under 15 years"	"15"	118
	"Kentucky"	"21"	"1999"	"1999"	"15-19 years"	"15-19"	8045
	"Kentucky"	"21"	"1999"	"1999"	"20-24 years"	"20-24"	16681
	"Kentucky"	"21"	"1999"	"1999"	"25-29 years"	"25-29"	15115
	"Kentucky"	"21"	"1999"	"1999"	"30-34 years"	"30-34"	9728
	"Kentucky"	"21"	"1999"	"1999"	"35-39 years"	"35-39"	4013
	"Kentucky"	"21"	"1999"	"1999"	"40-44 years"	"40-44"	679
	"Kentucky"	"21"	"1999"	"1999"	"45-49 years"	"45-49"	23
	"Kentucky"	"21"	"2000"	"2000"	"Under 15 years"	"15"	130
	"Kentucky"	"21"	"2000"	"2000"	"15-19 years"	"15-19"	7775
	"Kentucky"	"21"	"2000"	"2000"	"20-24 years"	"20-24"	17539
	"Kentucky"	"21"	"2000"	"2000"	"25-29 years"	"25-29"	15581
	"Kentucky"	"21"	"2000"	"2000"	"30-34 years"	"30-34"	9977
	"Kentucky"	"21"	"2000"	"2000"	"35-39 years"	"35-39"	4258
	"Kentucky"	"21"	"2000"	"2000"	"40-44 years"	"40-44"	743
	"Kentucky"	"21"	"2000"	"2000"	"45-49 years"	"45-49"	25
	"Kentucky"	"21"	"2001"	"2001"	"Under 15 years"	"15"	91
	"Kentucky"	"21"	"2001"	"2001"	"15-19 years"	"15-19"	7120
	"Kentucky"	"21"	"2001"	"2001"	"20-24 years"	"20-24"	17281
	"Kentucky"	"21"	"2001"	"2001"	"25-29 years"	"25-29"	14840
	"Kentucky"	"21"	"2001"	"2001"	"30-34 years"	"30-34"	10321
	"Kentucky"	"21"	"2001"	"2001"	"35-39 years"	"35-39"	4258
	"Kentucky"	"21"	"2001"	"2001"	"40-44 years"	"40-44"	719
	"Kentucky"	"21"	"2001"	"2001"	"45-49 years"	"45-49"	24
	"Kentucky"	"21"	"2002"	"2002"	"Under 15 years"	"15"	111
	"Kentucky"	"21"	"2002"	"2002"	"15-19 years"	"15-19"	6899
	"Kentucky"	"21"	"2002"	"2002"	"20-24 years"	"20-24"	17172
	"Kentucky"	"21"	"2002"	"2002"	"25-29 years"	"25-29"	14742
	"Kentucky"	"21"	"2002"	"2002"	"30-34 years"	"30-34"	10468
	"Kentucky"	"21"	"2002"	"2002"	"35-39 years"	"35-39"	4083
	"Kentucky"	"21"	"2002"	"2002"	"40-44 years"	"40-44"	734
	"Kentucky"	"21"	"2002"	"2002"	"45-49 years"	"45-49"	22
	"Louisiana"	"22"	"1995"	"1995"	"Under 15 years"	"15"	351
	"Louisiana"	"22"	"1995"	"1995"	"15-19 years"	"15-19"	12208
	"Louisiana"	"22"	"1995"	"1995"	"20-24 years"	"20-24"	19188
	"Louisiana"	"22"	"1995"	"1995"	"25-29 years"	"25-29"	16739
	"Louisiana"	"22"	"1995"	"1995"	"30-34 years"	"30-34"	11716
	"Louisiana"	"22"	"1995"	"1995"	"35-39 years"	"35-39"	4635
	"Louisiana"	"22"	"1995"	"1995"	"40-44 years"	"40-44"	777
	"Louisiana"	"22"	"1995"	"1995"	"45-49 years"	"45-49"	27
	"Louisiana"	"22"	"1996"	"1996"	"Under 15 years"	"15"	373
	"Louisiana"	"22"	"1996"	"1996"	"15-19 years"	"15-19"	11945
	"Louisiana"	"22"	"1996"	"1996"	"20-24 years"	"20-24"	19003
	"Louisiana"	"22"	"1996"	"1996"	"25-29 years"	"25-29"	16656
	"Louisiana"	"22"	"1996"	"1996"	"30-34 years"	"30-34"	11579
	"Louisiana"	"22"	"1996"	"1996"	"35-39 years"	"35-39"	4751
	"Louisiana"	"22"	"1996"	"1996"	"40-44 years"	"40-44"	870
	"Louisiana"	"22"	"1996"	"1996"	"45-49 years"	"45-49"	27
	"Louisiana"	"22"	"1997"	"1997"	"Under 15 years"	"15"	296
	"Louisiana"	"22"	"1997"	"1997"	"15-19 years"	"15-19"	11963
	"Louisiana"	"22"	"1997"	"1997"	"20-24 years"	"20-24"	19583
	"Louisiana"	"22"	"1997"	"1997"	"25-29 years"	"25-29"	17025
	"Louisiana"	"22"	"1997"	"1997"	"30-34 years"	"30-34"	11503
	"Louisiana"	"22"	"1997"	"1997"	"35-39 years"	"35-39"	4756
	"Louisiana"	"22"	"1997"	"1997"	"40-44 years"	"40-44"	861
	"Louisiana"	"22"	"1997"	"1997"	"45-49 years"	"45-49"	34
	"Louisiana"	"22"	"1998"	"1998"	"Under 15 years"	"15"	307
	"Louisiana"	"22"	"1998"	"1998"	"15-19 years"	"15-19"	12033
	"Louisiana"	"22"	"1998"	"1998"	"20-24 years"	"20-24"	20457
	"Louisiana"	"22"	"1998"	"1998"	"25-29 years"	"25-29"	16993
	"Louisiana"	"22"	"1998"	"1998"	"30-34 years"	"30-34"	11310
	"Louisiana"	"22"	"1998"	"1998"	"35-39 years"	"35-39"	4929
	"Louisiana"	"22"	"1998"	"1998"	"40-44 years"	"40-44"	834
	"Louisiana"	"22"	"1998"	"1998"	"45-49 years"	"45-49"	25
	"Louisiana"	"22"	"1999"	"1999"	"Under 15 years"	"15"	270
	"Louisiana"	"22"	"1999"	"1999"	"15-19 years"	"15-19"	11538
	"Louisiana"	"22"	"1999"	"1999"	"20-24 years"	"20-24"	20962
	"Louisiana"	"22"	"1999"	"1999"	"25-29 years"	"25-29"	17013
	"Louisiana"	"22"	"1999"	"1999"	"30-34 years"	"30-34"	11447
	"Louisiana"	"22"	"1999"	"1999"	"35-39 years"	"35-39"	4965
	"Louisiana"	"22"	"1999"	"1999"	"40-44 years"	"40-44"	905
	"Louisiana"	"22"	"1999"	"1999"	"45-49 years"	"45-49"	36
	"Louisiana"	"22"	"2000"	"2000"	"Under 15 years"	"15"	274
	"Louisiana"	"22"	"2000"	"2000"	"15-19 years"	"15-19"	11269
	"Louisiana"	"22"	"2000"	"2000"	"20-24 years"	"20-24"	21813
	"Louisiana"	"22"	"2000"	"2000"	"25-29 years"	"25-29"	16800
	"Louisiana"	"22"	"2000"	"2000"	"30-34 years"	"30-34"	11738
	"Louisiana"	"22"	"2000"	"2000"	"35-39 years"	"35-39"	5055
	"Louisiana"	"22"	"2000"	"2000"	"40-44 years"	"40-44"	917
	"Louisiana"	"22"	"2000"	"2000"	"45-49 years"	"45-49"	32
	"Louisiana"	"22"	"2001"	"2001"	"Under 15 years"	"15"	222
	"Louisiana"	"22"	"2001"	"2001"	"15-19 years"	"15-19"	10373
	"Louisiana"	"22"	"2001"	"2001"	"20-24 years"	"20-24"	21294
	"Louisiana"	"22"	"2001"	"2001"	"25-29 years"	"25-29"	16157
	"Louisiana"	"22"	"2001"	"2001"	"30-34 years"	"30-34"	11378
	"Louisiana"	"22"	"2001"	"2001"	"35-39 years"	"35-39"	4915
	"Louisiana"	"22"	"2001"	"2001"	"40-44 years"	"40-44"	969
	"Louisiana"	"22"	"2001"	"2001"	"45-49 years"	"45-49"	44
	"Louisiana"	"22"	"2002"	"2002"	"Under 15 years"	"15"	247
	"Louisiana"	"22"	"2002"	"2002"	"15-19 years"	"15-19"	10056
	"Louisiana"	"22"	"2002"	"2002"	"20-24 years"	"20-24"	21400
	"Louisiana"	"22"	"2002"	"2002"	"25-29 years"	"25-29"	15994
	"Louisiana"	"22"	"2002"	"2002"	"30-34 years"	"30-34"	11400
	"Louisiana"	"22"	"2002"	"2002"	"35-39 years"	"35-39"	4755
	"Louisiana"	"22"	"2002"	"2002"	"40-44 years"	"40-44"	977
	"Louisiana"	"22"	"2002"	"2002"	"45-49 years"	"45-49"	41
	"Maine"	"23"	"1995"	"1995"	"Under 15 years"	"15"	20
	"Maine"	"23"	"1995"	"1995"	"15-19 years"	"15-19"	1406
	"Maine"	"23"	"1995"	"1995"	"20-24 years"	"20-24"	3507
	"Maine"	"23"	"1995"	"1995"	"25-29 years"	"25-29"	4153
	"Maine"	"23"	"1995"	"1995"	"30-34 years"	"30-34"	3294
	"Maine"	"23"	"1995"	"1995"	"35-39 years"	"35-39"	1268
	"Maine"	"23"	"1995"	"1995"	"40-44 years"	"40-44"	237
	"Maine"	"23"	"1995"	"1995"	"45-49 years"	"45-49"	11
	"Maine"	"23"	"1996"	"1996"	"15-19 years"	"15-19"	1333
	"Maine"	"23"	"1996"	"1996"	"20-24 years"	"20-24"	3378
	"Maine"	"23"	"1996"	"1996"	"25-29 years"	"25-29"	4175
	"Maine"	"23"	"1996"	"1996"	"30-34 years"	"30-34"	3287
	"Maine"	"23"	"1996"	"1996"	"35-39 years"	"35-39"	1352
	"Maine"	"23"	"1996"	"1996"	"40-44 years"	"40-44"	235
	"Maine"	"23"	"1997"	"1997"	"15-19 years"	"15-19"	1378
	"Maine"	"23"	"1997"	"1997"	"20-24 years"	"20-24"	3244
	"Maine"	"23"	"1997"	"1997"	"25-29 years"	"25-29"	4125
	"Maine"	"23"	"1997"	"1997"	"30-34 years"	"30-34"	3207
	"Maine"	"23"	"1997"	"1997"	"35-39 years"	"35-39"	1461
	"Maine"	"23"	"1997"	"1997"	"40-44 years"	"40-44"	235
	"Maine"	"23"	"1997"	"1997"	"45-49 years"	"45-49"	12
	"Maine"	"23"	"1998"	"1998"	"Under 15 years"	"15"	13
	"Maine"	"23"	"1998"	"1998"	"15-19 years"	"15-19"	1326
	"Maine"	"23"	"1998"	"1998"	"20-24 years"	"20-24"	3378
	"Maine"	"23"	"1998"	"1998"	"25-29 years"	"25-29"	4212
	"Maine"	"23"	"1998"	"1998"	"30-34 years"	"30-34"	3067
	"Maine"	"23"	"1998"	"1998"	"35-39 years"	"35-39"	1442
	"Maine"	"23"	"1998"	"1998"	"40-44 years"	"40-44"	276
	"Maine"	"23"	"1998"	"1998"	"45-49 years"	"45-49"	19
	"Maine"	"23"	"1999"	"1999"	"Under 15 years"	"15"	10
	"Maine"	"23"	"1999"	"1999"	"15-19 years"	"15-19"	1313
	"Maine"	"23"	"1999"	"1999"	"20-24 years"	"20-24"	3315
	"Maine"	"23"	"1999"	"1999"	"25-29 years"	"25-29"	4029
	"Maine"	"23"	"1999"	"1999"	"30-34 years"	"30-34"	3214
	"Maine"	"23"	"1999"	"1999"	"35-39 years"	"35-39"	1458
	"Maine"	"23"	"1999"	"1999"	"40-44 years"	"40-44"	264
	"Maine"	"23"	"1999"	"1999"	"45-49 years"	"45-49"	13
	"Maine"	"23"	"2000"	"2000"	"15-19 years"	"15-19"	1273
	"Maine"	"23"	"2000"	"2000"	"20-24 years"	"20-24"	3368
	"Maine"	"23"	"2000"	"2000"	"25-29 years"	"25-29"	3901
	"Maine"	"23"	"2000"	"2000"	"30-34 years"	"30-34"	3194
	"Maine"	"23"	"2000"	"2000"	"35-39 years"	"35-39"	1512
	"Maine"	"23"	"2000"	"2000"	"40-44 years"	"40-44"	329
	"Maine"	"23"	"2000"	"2000"	"45-49 years"	"45-49"	17
	"Maine"	"23"	"2001"	"2001"	"15-19 years"	"15-19"	1215
	"Maine"	"23"	"2001"	"2001"	"20-24 years"	"20-24"	3379
	"Maine"	"23"	"2001"	"2001"	"25-29 years"	"25-29"	3884
	"Maine"	"23"	"2001"	"2001"	"30-34 years"	"30-34"	3368
	"Maine"	"23"	"2001"	"2001"	"35-39 years"	"35-39"	1557
	"Maine"	"23"	"2001"	"2001"	"40-44 years"	"40-44"	331
	"Maine"	"23"	"2001"	"2001"	"45-49 years"	"45-49"	20
	"Maine"	"23"	"2002"	"2002"	"15-19 years"	"15-19"	1139
	"Maine"	"23"	"2002"	"2002"	"20-24 years"	"20-24"	3368
	"Maine"	"23"	"2002"	"2002"	"25-29 years"	"25-29"	3758
	"Maine"	"23"	"2002"	"2002"	"30-34 years"	"30-34"	3398
	"Maine"	"23"	"2002"	"2002"	"35-39 years"	"35-39"	1562
	"Maine"	"23"	"2002"	"2002"	"40-44 years"	"40-44"	310
	"Maine"	"23"	"2002"	"2002"	"45-49 years"	"45-49"	14
	"Maryland"	"24"	"1995"	"1995"	"Under 15 years"	"15"	226
	"Maryland"	"24"	"1995"	"1995"	"15-19 years"	"15-19"	7211
	"Maryland"	"24"	"1995"	"1995"	"20-24 years"	"20-24"	13729
	"Maryland"	"24"	"1995"	"1995"	"25-29 years"	"25-29"	20114
	"Maryland"	"24"	"1995"	"1995"	"30-34 years"	"30-34"	20510
	"Maryland"	"24"	"1995"	"1995"	"35-39 years"	"35-39"	8986
	"Maryland"	"24"	"1995"	"1995"	"40-44 years"	"40-44"	1564
	"Maryland"	"24"	"1995"	"1995"	"45-49 years"	"45-49"	56
	"Maryland"	"24"	"1996"	"1996"	"Under 15 years"	"15"	216
	"Maryland"	"24"	"1996"	"1996"	"15-19 years"	"15-19"	7186
	"Maryland"	"24"	"1996"	"1996"	"20-24 years"	"20-24"	13109
	"Maryland"	"24"	"1996"	"1996"	"25-29 years"	"25-29"	19675
	"Maryland"	"24"	"1996"	"1996"	"30-34 years"	"30-34"	20160
	"Maryland"	"24"	"1996"	"1996"	"35-39 years"	"35-39"	9517
	"Maryland"	"24"	"1996"	"1996"	"40-44 years"	"40-44"	1617
	"Maryland"	"24"	"1996"	"1996"	"45-49 years"	"45-49"	53
	"Maryland"	"24"	"1997"	"1997"	"Under 15 years"	"15"	203
	"Maryland"	"24"	"1997"	"1997"	"15-19 years"	"15-19"	7002
	"Maryland"	"24"	"1997"	"1997"	"20-24 years"	"20-24"	12903
	"Maryland"	"24"	"1997"	"1997"	"25-29 years"	"25-29"	18871
	"Maryland"	"24"	"1997"	"1997"	"30-34 years"	"30-34"	19775
	"Maryland"	"24"	"1997"	"1997"	"35-39 years"	"35-39"	9644
	"Maryland"	"24"	"1997"	"1997"	"40-44 years"	"40-44"	1737
	"Maryland"	"24"	"1997"	"1997"	"45-49 years"	"45-49"	77
	"Maryland"	"24"	"1998"	"1998"	"Under 15 years"	"15"	198
	"Maryland"	"24"	"1998"	"1998"	"15-19 years"	"15-19"	7139
	"Maryland"	"24"	"1998"	"1998"	"20-24 years"	"20-24"	13365
	"Maryland"	"24"	"1998"	"1998"	"25-29 years"	"25-29"	19082
	"Maryland"	"24"	"1998"	"1998"	"30-34 years"	"30-34"	20091
	"Maryland"	"24"	"1998"	"1998"	"35-39 years"	"35-39"	10148
	"Maryland"	"24"	"1998"	"1998"	"40-44 years"	"40-44"	1880
	"Maryland"	"24"	"1998"	"1998"	"45-49 years"	"45-49"	65
	"Maryland"	"24"	"1999"	"1999"	"Under 15 years"	"15"	165
	"Maryland"	"24"	"1999"	"1999"	"15-19 years"	"15-19"	7238
	"Maryland"	"24"	"1999"	"1999"	"20-24 years"	"20-24"	13803
	"Maryland"	"24"	"1999"	"1999"	"25-29 years"	"25-29"	18578
	"Maryland"	"24"	"1999"	"1999"	"30-34 years"	"30-34"	19624
	"Maryland"	"24"	"1999"	"1999"	"35-39 years"	"35-39"	10494
	"Maryland"	"24"	"1999"	"1999"	"40-44 years"	"40-44"	1965
	"Maryland"	"24"	"1999"	"1999"	"45-49 years"	"45-49"	98
	"Maryland"	"24"	"2000"	"2000"	"Under 15 years"	"15"	168
	"Maryland"	"24"	"2000"	"2000"	"15-19 years"	"15-19"	7202
	"Maryland"	"24"	"2000"	"2000"	"20-24 years"	"20-24"	14522
	"Maryland"	"24"	"2000"	"2000"	"25-29 years"	"25-29"	18754
	"Maryland"	"24"	"2000"	"2000"	"30-34 years"	"30-34"	20356
	"Maryland"	"24"	"2000"	"2000"	"35-39 years"	"35-39"	11036
	"Maryland"	"24"	"2000"	"2000"	"40-44 years"	"40-44"	2170
	"Maryland"	"24"	"2000"	"2000"	"45-49 years"	"45-49"	103
	"Maryland"	"24"	"2001"	"2001"	"Under 15 years"	"15"	161
	"Maryland"	"24"	"2001"	"2001"	"15-19 years"	"15-19"	6756
	"Maryland"	"24"	"2001"	"2001"	"20-24 years"	"20-24"	14778
	"Maryland"	"24"	"2001"	"2001"	"25-29 years"	"25-29"	17771
	"Maryland"	"24"	"2001"	"2001"	"30-34 years"	"30-34"	20372
	"Maryland"	"24"	"2001"	"2001"	"35-39 years"	"35-39"	11064
	"Maryland"	"24"	"2001"	"2001"	"40-44 years"	"40-44"	2208
	"Maryland"	"24"	"2001"	"2001"	"45-49 years"	"45-49"	100
	"Maryland"	"24"	"2002"	"2002"	"Under 15 years"	"15"	146
	"Maryland"	"24"	"2002"	"2002"	"15-19 years"	"15-19"	6547
	"Maryland"	"24"	"2002"	"2002"	"20-24 years"	"20-24"	14765
	"Maryland"	"24"	"2002"	"2002"	"25-29 years"	"25-29"	17879
	"Maryland"	"24"	"2002"	"2002"	"30-34 years"	"30-34"	20447
	"Maryland"	"24"	"2002"	"2002"	"35-39 years"	"35-39"	11041
	"Maryland"	"24"	"2002"	"2002"	"40-44 years"	"40-44"	2354
	"Maryland"	"24"	"2002"	"2002"	"45-49 years"	"45-49"	134
	"Maryland"	"24"	"2002"	"2002"	"50 years and over"	"50+"	10
	"Massachusetts"	"25"	"1995"	"1995"	"Under 15 years"	"15"	115
	"Massachusetts"	"25"	"1995"	"1995"	"15-19 years"	"15-19"	6001
	"Massachusetts"	"25"	"1995"	"1995"	"20-24 years"	"20-24"	12750
	"Massachusetts"	"25"	"1995"	"1995"	"25-29 years"	"25-29"	22370
	"Massachusetts"	"25"	"1995"	"1995"	"30-34 years"	"30-34"	26423
	"Massachusetts"	"25"	"1995"	"1995"	"35-39 years"	"35-39"	11825
	"Massachusetts"	"25"	"1995"	"1995"	"40-44 years"	"40-44"	2066
	"Massachusetts"	"25"	"1995"	"1995"	"45-49 years"	"45-49"	98
	"Massachusetts"	"25"	"1996"	"1996"	"Under 15 years"	"15"	91
	"Massachusetts"	"25"	"1996"	"1996"	"15-19 years"	"15-19"	5761
	"Massachusetts"	"25"	"1996"	"1996"	"20-24 years"	"20-24"	11919
	"Massachusetts"	"25"	"1996"	"1996"	"25-29 years"	"25-29"	21533
	"Massachusetts"	"25"	"1996"	"1996"	"30-34 years"	"30-34"	26395
	"Massachusetts"	"25"	"1996"	"1996"	"35-39 years"	"35-39"	12285
	"Massachusetts"	"25"	"1996"	"1996"	"40-44 years"	"40-44"	2195
	"Massachusetts"	"25"	"1996"	"1996"	"45-49 years"	"45-49"	97
	"Massachusetts"	"25"	"1997"	"1997"	"Under 15 years"	"15"	103
	"Massachusetts"	"25"	"1997"	"1997"	"15-19 years"	"15-19"	5805
	"Massachusetts"	"25"	"1997"	"1997"	"20-24 years"	"20-24"	11659
	"Massachusetts"	"25"	"1997"	"1997"	"25-29 years"	"25-29"	20729
	"Massachusetts"	"25"	"1997"	"1997"	"30-34 years"	"30-34"	26455
	"Massachusetts"	"25"	"1997"	"1997"	"35-39 years"	"35-39"	13163
	"Massachusetts"	"25"	"1997"	"1997"	"40-44 years"	"40-44"	2349
	"Massachusetts"	"25"	"1997"	"1997"	"45-49 years"	"45-49"	93
	"Massachusetts"	"25"	"1998"	"1998"	"Under 15 years"	"15"	79
	"Massachusetts"	"25"	"1998"	"1998"	"15-19 years"	"15-19"	5823
	"Massachusetts"	"25"	"1998"	"1998"	"20-24 years"	"20-24"	11819
	"Massachusetts"	"25"	"1998"	"1998"	"25-29 years"	"25-29"	20939
	"Massachusetts"	"25"	"1998"	"1998"	"30-34 years"	"30-34"	26423
	"Massachusetts"	"25"	"1998"	"1998"	"35-39 years"	"35-39"	13707
	"Massachusetts"	"25"	"1998"	"1998"	"40-44 years"	"40-44"	2502
	"Massachusetts"	"25"	"1998"	"1998"	"45-49 years"	"45-49"	116
	"Massachusetts"	"25"	"1999"	"1999"	"Under 15 years"	"15"	73
	"Massachusetts"	"25"	"1999"	"1999"	"15-19 years"	"15-19"	5524
	"Massachusetts"	"25"	"1999"	"1999"	"20-24 years"	"20-24"	11818
	"Massachusetts"	"25"	"1999"	"1999"	"25-29 years"	"25-29"	20395
	"Massachusetts"	"25"	"1999"	"1999"	"30-34 years"	"30-34"	26349
	"Massachusetts"	"25"	"1999"	"1999"	"35-39 years"	"35-39"	13992
	"Massachusetts"	"25"	"1999"	"1999"	"40-44 years"	"40-44"	2664
	"Massachusetts"	"25"	"1999"	"1999"	"45-49 years"	"45-49"	118
	"Massachusetts"	"25"	"2000"	"2000"	"Under 15 years"	"15"	90
	"Massachusetts"	"25"	"2000"	"2000"	"15-19 years"	"15-19"	5308
	"Massachusetts"	"25"	"2000"	"2000"	"20-24 years"	"20-24"	11979
	"Massachusetts"	"25"	"2000"	"2000"	"25-29 years"	"25-29"	19768
	"Massachusetts"	"25"	"2000"	"2000"	"30-34 years"	"30-34"	26886
	"Massachusetts"	"25"	"2000"	"2000"	"35-39 years"	"35-39"	14686
	"Massachusetts"	"25"	"2000"	"2000"	"40-44 years"	"40-44"	2748
	"Massachusetts"	"25"	"2000"	"2000"	"45-49 years"	"45-49"	142
	"Massachusetts"	"25"	"2001"	"2001"	"Under 15 years"	"15"	78
	"Massachusetts"	"25"	"2001"	"2001"	"15-19 years"	"15-19"	4984
	"Massachusetts"	"25"	"2001"	"2001"	"20-24 years"	"20-24"	12040
	"Massachusetts"	"25"	"2001"	"2001"	"25-29 years"	"25-29"	19026
	"Massachusetts"	"25"	"2001"	"2001"	"30-34 years"	"30-34"	26966
	"Massachusetts"	"25"	"2001"	"2001"	"35-39 years"	"35-39"	14769
	"Massachusetts"	"25"	"2001"	"2001"	"40-44 years"	"40-44"	3071
	"Massachusetts"	"25"	"2001"	"2001"	"45-49 years"	"45-49"	137
	"Massachusetts"	"25"	"2002"	"2002"	"Under 15 years"	"15"	73
	"Massachusetts"	"25"	"2002"	"2002"	"15-19 years"	"15-19"	4643
	"Massachusetts"	"25"	"2002"	"2002"	"20-24 years"	"20-24"	11885
	"Massachusetts"	"25"	"2002"	"2002"	"25-29 years"	"25-29"	18493
	"Massachusetts"	"25"	"2002"	"2002"	"30-34 years"	"30-34"	27168
	"Massachusetts"	"25"	"2002"	"2002"	"35-39 years"	"35-39"	15127
	"Massachusetts"	"25"	"2002"	"2002"	"40-44 years"	"40-44"	3082
	"Massachusetts"	"25"	"2002"	"2002"	"45-49 years"	"45-49"	167
	"Michigan"	"26"	"1995"	"1995"	"Under 15 years"	"15"	377
	"Michigan"	"26"	"1995"	"1995"	"15-19 years"	"15-19"	16467
	"Michigan"	"26"	"1995"	"1995"	"20-24 years"	"20-24"	32489
	"Michigan"	"26"	"1995"	"1995"	"25-29 years"	"25-29"	38837
	"Michigan"	"26"	"1995"	"1995"	"30-34 years"	"30-34"	31849
	"Michigan"	"26"	"1995"	"1995"	"35-39 years"	"35-39"	12505
	"Michigan"	"26"	"1995"	"1995"	"40-44 years"	"40-44"	2040
	"Michigan"	"26"	"1995"	"1995"	"45-49 years"	"45-49"	78
	"Michigan"	"26"	"1996"	"1996"	"Under 15 years"	"15"	331
	"Michigan"	"26"	"1996"	"1996"	"15-19 years"	"15-19"	15909
	"Michigan"	"26"	"1996"	"1996"	"20-24 years"	"20-24"	31277
	"Michigan"	"26"	"1996"	"1996"	"25-29 years"	"25-29"	39354
	"Michigan"	"26"	"1996"	"1996"	"30-34 years"	"30-34"	31509
	"Michigan"	"26"	"1996"	"1996"	"35-39 years"	"35-39"	12753
	"Michigan"	"26"	"1996"	"1996"	"40-44 years"	"40-44"	2172
	"Michigan"	"26"	"1996"	"1996"	"45-49 years"	"45-49"	82
	"Michigan"	"26"	"1997"	"1997"	"Under 15 years"	"15"	278
	"Michigan"	"26"	"1997"	"1997"	"15-19 years"	"15-19"	15383
	"Michigan"	"26"	"1997"	"1997"	"20-24 years"	"20-24"	31211
	"Michigan"	"26"	"1997"	"1997"	"25-29 years"	"25-29"	39444
	"Michigan"	"26"	"1997"	"1997"	"30-34 years"	"30-34"	31717
	"Michigan"	"26"	"1997"	"1997"	"35-39 years"	"35-39"	13344
	"Michigan"	"26"	"1997"	"1997"	"40-44 years"	"40-44"	2242
	"Michigan"	"26"	"1997"	"1997"	"45-49 years"	"45-49"	91
	"Michigan"	"26"	"1998"	"1998"	"Under 15 years"	"15"	254
	"Michigan"	"26"	"1998"	"1998"	"15-19 years"	"15-19"	15261
	"Michigan"	"26"	"1998"	"1998"	"20-24 years"	"20-24"	31071
	"Michigan"	"26"	"1998"	"1998"	"25-29 years"	"25-29"	39816
	"Michigan"	"26"	"1998"	"1998"	"30-34 years"	"30-34"	31399
	"Michigan"	"26"	"1998"	"1998"	"35-39 years"	"35-39"	13308
	"Michigan"	"26"	"1998"	"1998"	"40-44 years"	"40-44"	2435
	"Michigan"	"26"	"1998"	"1998"	"45-49 years"	"45-49"	110
	"Michigan"	"26"	"1998"	"1998"	"50 years and over"	"50+"	12
	"Michigan"	"26"	"1999"	"1999"	"Under 15 years"	"15"	270
	"Michigan"	"26"	"1999"	"1999"	"15-19 years"	"15-19"	14547
	"Michigan"	"26"	"1999"	"1999"	"20-24 years"	"20-24"	31770
	"Michigan"	"26"	"1999"	"1999"	"25-29 years"	"25-29"	38921
	"Michigan"	"26"	"1999"	"1999"	"30-34 years"	"30-34"	31813
	"Michigan"	"26"	"1999"	"1999"	"35-39 years"	"35-39"	13733
	"Michigan"	"26"	"1999"	"1999"	"40-44 years"	"40-44"	2432
	"Michigan"	"26"	"1999"	"1999"	"45-49 years"	"45-49"	113
	"Michigan"	"26"	"2000"	"2000"	"Under 15 years"	"15"	223
	"Michigan"	"26"	"2000"	"2000"	"15-19 years"	"15-19"	14122
	"Michigan"	"26"	"2000"	"2000"	"20-24 years"	"20-24"	33159
	"Michigan"	"26"	"2000"	"2000"	"25-29 years"	"25-29"	38903
	"Michigan"	"26"	"2000"	"2000"	"30-34 years"	"30-34"	32612
	"Michigan"	"26"	"2000"	"2000"	"35-39 years"	"35-39"	14403
	"Michigan"	"26"	"2000"	"2000"	"40-44 years"	"40-44"	2602
	"Michigan"	"26"	"2000"	"2000"	"45-49 years"	"45-49"	134
	"Michigan"	"26"	"2000"	"2000"	"50 years and over"	"50+"	13
	"Michigan"	"26"	"2001"	"2001"	"Under 15 years"	"15"	219
	"Michigan"	"26"	"2001"	"2001"	"15-19 years"	"15-19"	13457
	"Michigan"	"26"	"2001"	"2001"	"20-24 years"	"20-24"	32318
	"Michigan"	"26"	"2001"	"2001"	"25-29 years"	"25-29"	37194
	"Michigan"	"26"	"2001"	"2001"	"30-34 years"	"30-34"	33070
	"Michigan"	"26"	"2001"	"2001"	"35-39 years"	"35-39"	14304
	"Michigan"	"26"	"2001"	"2001"	"40-44 years"	"40-44"	2705
	"Michigan"	"26"	"2001"	"2001"	"45-49 years"	"45-49"	156
	"Michigan"	"26"	"2002"	"2002"	"Under 15 years"	"15"	217
	"Michigan"	"26"	"2002"	"2002"	"15-19 years"	"15-19"	12261
	"Michigan"	"26"	"2002"	"2002"	"20-24 years"	"20-24"	31690
	"Michigan"	"26"	"2002"	"2002"	"25-29 years"	"25-29"	36122
	"Michigan"	"26"	"2002"	"2002"	"30-34 years"	"30-34"	32922
	"Michigan"	"26"	"2002"	"2002"	"35-39 years"	"35-39"	13921
	"Michigan"	"26"	"2002"	"2002"	"40-44 years"	"40-44"	2688
	"Michigan"	"26"	"2002"	"2002"	"45-49 years"	"45-49"	136
	"Michigan"	"26"	"2002"	"2002"	"50 years and over"	"50+"	10
	"Minnesota"	"27"	"1995"	"1995"	"Under 15 years"	"15"	86
	"Minnesota"	"27"	"1995"	"1995"	"15-19 years"	"15-19"	5241
	"Minnesota"	"27"	"1995"	"1995"	"20-24 years"	"20-24"	12443
	"Minnesota"	"27"	"1995"	"1995"	"25-29 years"	"25-29"	19202
